date,taluk,rainfall
2022-12-09,udupi,0.13
2022-12-10,udupi,5.37
2022-12-11,udupi,11.59
2022-12-12,udupi,16.95
2022-12-13,udupi,3.37
2022-12-14,udupi,0.19
2022-12-15,udupi,0.02
2022-12-16,udupi,0.0
2022-12-17,udupi,0.0
2022-12-18,udupi,0.0
2022-12-19,udupi,0.0
2022-12-20,udupi,0.0
2022-12-21,udupi,0.0
2022-12-22,udupi,0.0
2022-12-23,udupi,0.0
2022-12-24,udupi,0.0
2022-12-25,udupi,0.0
2022-12-26,udupi,0.01
2022-12-27,udupi,0.01
2022-12-28,udupi,0.77
2022-12-29,udupi,0.18
2022-12-30,udupi,0.04
2022-12-31,udupi,0.08
2023-01-01,udupi,0.0
2023-01-02,udupi,0.04
2023-01-03,udupi,0.04
2023-01-04,udupi,0.01
2023-01-05,udupi,0.02
2023-01-06,udupi,0.0
2023-01-07,udupi,0.0
2023-01-08,udupi,0.0
2023-01-09,udupi,0.0
2023-01-10,udupi,0.0
2023-01-11,udupi,0.0
2023-01-12,udupi,0.0
2023-01-13,udupi,0.0
2023-01-14,udupi,0.0
2023-01-15,udupi,0.01
2023-01-16,udupi,0.0
2023-01-17,udupi,0.05
2023-01-18,udupi,0.0
2023-01-19,udupi,0.0
2023-01-20,udupi,0.0
2023-01-21,udupi,0.0
2023-01-22,udupi,0.0
2023-01-23,udupi,0.0
2023-01-24,udupi,0.18
2023-01-25,udupi,0.87
2023-01-26,udupi,0.01
2023-01-27,udupi,0.02
2023-01-28,udupi,0.05
2023-01-29,udupi,0.04
2023-01-30,udupi,0.06
2023-01-31,udupi,0.01
2023-02-01,udupi,0.01
2023-02-02,udupi,0.0
2023-02-03,udupi,0.02
2023-02-04,udupi,0.0
2023-02-05,udupi,0.0
2023-02-06,udupi,0.03
2023-02-07,udupi,0.0
2023-02-08,udupi,0.0
2023-02-09,udupi,0.11
2023-02-10,udupi,0.0
2023-02-11,udupi,0.01
2023-02-12,udupi,0.0
2023-02-13,udupi,0.0
2023-02-14,udupi,0.0
2023-02-15,udupi,0.0
2023-02-16,udupi,0.0
2023-02-17,udupi,0.0
2023-02-18,udupi,0.1
2023-02-19,udupi,0.09
2023-02-20,udupi,0.08
2023-02-21,udupi,0.0
2023-02-22,udupi,0.0
2023-02-23,udupi,0.1
2023-02-24,udupi,0.15
2023-02-25,udupi,0.01
2023-02-26,udupi,0.01
2023-02-27,udupi,0.0
2023-02-28,udupi,0.0
2023-03-01,udupi,0.0
2023-03-02,udupi,0.0
2023-03-03,udupi,0.0
2023-03-04,udupi,0.0
2023-03-05,udupi,0.0
2023-03-06,udupi,0.0
2023-03-07,udupi,0.0
2023-03-08,udupi,0.0
2023-03-09,udupi,0.0
2023-03-10,udupi,0.0
2023-03-11,udupi,0.0
2023-03-12,udupi,0.0
2023-03-13,udupi,0.01
2023-03-14,udupi,0.13
2023-03-15,udupi,1.12
2023-03-16,udupi,0.83
2023-03-17,udupi,0.2
2023-03-18,udupi,0.27
2023-03-19,udupi,0.32
2023-03-20,udupi,0.12
2023-03-21,udupi,0.0
2023-03-22,udupi,0.02
2023-03-23,udupi,0.0
2023-03-24,udupi,0.0
2023-03-25,udupi,0.37
2023-03-26,udupi,0.0
2023-03-27,udupi,0.0
2023-03-28,udupi,0.0
2023-03-29,udupi,0.02
2023-03-30,udupi,0.0
2023-03-31,udupi,0.0
2023-04-01,udupi,0.0
2023-04-02,udupi,0.0
2023-04-03,udupi,0.0
2023-04-04,udupi,0.08
2023-04-05,udupi,0.02
2023-04-06,udupi,0.0
2023-04-07,udupi,0.65
2023-04-08,udupi,1.1
2023-04-09,udupi,0.18
2023-04-10,udupi,3.84
2023-04-11,udupi,0.12
2023-04-12,udupi,0.01
2023-04-13,udupi,0.05
2023-04-14,udupi,0.19
2023-04-15,udupi,0.38
2023-04-16,udupi,0.53
2023-04-17,udupi,0.22
2023-04-18,udupi,0.07
2023-04-19,udupi,0.14
2023-04-20,udupi,0.22
2023-04-21,udupi,0.13
2023-04-22,udupi,0.14
2023-04-23,udupi,0.0
2023-04-24,udupi,0.0
2023-04-25,udupi,0.12
2023-04-26,udupi,0.91
2023-04-27,udupi,0.14
2023-04-28,udupi,1.33
2023-04-29,udupi,1.37
2023-04-30,udupi,1.42
2023-05-01,udupi,0.22
2023-05-02,udupi,0.53
2023-05-03,udupi,0.34
2023-05-04,udupi,0.28
2023-05-05,udupi,0.74
2023-05-06,udupi,0.61
2023-05-07,udupi,1.01
2023-05-08,udupi,3.17
2023-05-09,udupi,1.99
2023-05-10,udupi,7.93
2023-05-11,udupi,13.33
2023-05-12,udupi,4.33
2023-05-13,udupi,4.16
2023-05-14,udupi,0.5
2023-05-15,udupi,0.28
2023-05-16,udupi,0.28
2023-05-17,udupi,0.04
2023-05-18,udupi,0.06
2023-05-19,udupi,0.28
2023-05-20,udupi,0.5
2023-05-21,udupi,4.22
2023-05-22,udupi,6.09
2023-05-23,udupi,5.04
2023-05-24,udupi,1.62
2023-05-25,udupi,2.33
2023-05-26,udupi,0.39
2023-05-27,udupi,0.41
2023-05-28,udupi,0.02
2023-05-29,udupi,2.77
2023-05-30,udupi,8.4
2023-05-31,udupi,10.49
2023-06-01,udupi,29.59
2023-06-02,udupi,6.28
2023-06-03,udupi,0.2
2023-06-04,udupi,1.15
2023-06-05,udupi,2.87
2023-06-06,udupi,1.28
2023-06-07,udupi,20.79
2023-06-08,udupi,4.3
2023-06-09,udupi,19.42
2023-06-10,udupi,25.96
2023-06-11,udupi,19.68
2023-06-12,udupi,2.81
2023-06-13,udupi,2.86
2023-06-14,udupi,6.61
2023-06-15,udupi,2.26
2023-06-16,udupi,1.92
2023-06-17,udupi,7.52
2023-06-18,udupi,13.38
2023-06-19,udupi,22.82
2023-06-20,udupi,19.54
2023-06-21,udupi,19.0
2023-06-22,udupi,13.42
2023-06-23,udupi,30.53
2023-06-24,udupi,21.3
2023-06-25,udupi,7.81
2023-06-26,udupi,5.6
2023-06-27,udupi,47.78
2023-06-28,udupi,152.51
2023-06-29,udupi,18.87
2023-06-30,udupi,8.85
2023-07-01,udupi,4.74
2023-07-02,udupi,95.89
2023-07-03,udupi,106.85
2023-07-04,udupi,159.12
2023-07-05,udupi,107.73
2023-07-06,udupi,193.2
2023-07-07,udupi,43.86
2023-07-08,udupi,15.0
2023-07-09,udupi,27.97
2023-07-10,udupi,9.48
2023-07-11,udupi,2.67
2023-07-12,udupi,126.3
2023-07-13,udupi,73.76
2023-07-14,udupi,10.93
2023-07-15,udupi,6.06
2023-07-16,udupi,140.54
2023-07-17,udupi,6.71
2023-07-18,udupi,11.54
2023-07-19,udupi,12.19
2023-07-20,udupi,25.09
2023-07-21,udupi,15.58
2023-07-22,udupi,86.78
2023-07-23,udupi,205.74
2023-07-24,udupi,120.56
2023-07-25,udupi,87.25
2023-07-26,udupi,146.72
2023-07-27,udupi,15.77
2023-07-28,udupi,7.82
2023-07-29,udupi,3.57
2023-07-30,udupi,4.01
2023-07-31,udupi,4.5
2023-08-01,udupi,4.31
2023-08-02,udupi,5.98
2023-08-03,udupi,8.44
2023-08-04,udupi,11.65
2023-08-05,udupi,7.61
2023-08-06,udupi,8.36
2023-08-07,udupi,6.81
2023-08-08,udupi,8.87
2023-08-09,udupi,5.82
2023-08-10,udupi,4.61
2023-08-11,udupi,8.51
2023-08-12,udupi,8.02
2023-08-13,udupi,6.63
2023-08-14,udupi,4.97
2023-08-15,udupi,0.8
2023-08-16,udupi,2.2
2023-08-17,udupi,1.51
2023-08-18,udupi,19.25
2023-08-19,udupi,16.64
2023-08-20,udupi,6.93
2023-08-21,udupi,0.6
2023-08-22,udupi,0.55
2023-08-23,udupi,0.53
2023-08-24,udupi,0.95
2023-08-25,udupi,26.96
2023-08-26,udupi,14.7
2023-08-27,udupi,1.5
2023-08-28,udupi,3.21
2023-08-29,udupi,1.46
2023-08-30,udupi,3.73
2023-08-31,udupi,8.1
2023-09-01,udupi,10.12
2023-09-02,udupi,0.82
2023-09-03,udupi,1.29
2023-09-04,udupi,5.77
2023-09-05,udupi,14.04
2023-09-06,udupi,7.07
2023-09-07,udupi,6.3
2023-09-08,udupi,7.03
2023-09-09,udupi,6.25
2023-09-10,udupi,11.06
2023-09-11,udupi,4.11
2023-09-12,udupi,4.01
2023-09-13,udupi,8.37
2023-09-14,udupi,12.51
2023-09-15,udupi,19.61
2023-09-16,udupi,25.27
2023-09-17,udupi,7.85
2023-09-18,udupi,3.29
2023-09-19,udupi,3.22
2023-09-20,udupi,8.19
2023-09-21,udupi,5.45
2023-09-22,udupi,11.17
2023-09-23,udupi,6.59
2023-09-24,udupi,18.68
2023-09-25,udupi,2.22
2023-09-26,udupi,3.01
2023-09-27,udupi,11.85
2023-09-28,udupi,24.29
2023-09-29,udupi,28.28
2023-09-30,udupi,17.33
2023-10-01,udupi,8.44
2023-10-02,udupi,0.83
2023-10-03,udupi,0.53
2023-10-04,udupi,0.45
2023-10-05,udupi,0.24
2023-10-06,udupi,1.82
2023-10-07,udupi,1.89
2023-10-08,udupi,6.6
2023-10-09,udupi,4.66
2023-10-10,udupi,8.6
2023-10-11,udupi,7.29
2023-10-12,udupi,11.32
2023-10-13,udupi,1.11
2023-10-14,udupi,2.53
2023-10-15,udupi,5.43
2023-10-16,udupi,16.02
2023-10-17,udupi,5.84
2023-10-18,udupi,1.27
2023-10-19,udupi,2.66
2023-10-20,udupi,5.89
2023-10-21,udupi,3.88
2023-10-22,udupi,0.92
2023-10-23,udupi,0.93
2023-10-24,udupi,0.46
2023-10-25,udupi,0.1
2023-10-26,udupi,0.0
2023-10-27,udupi,0.12
2023-10-28,udupi,1.42
2023-10-29,udupi,21.27
2023-10-30,udupi,13.71
2023-10-31,udupi,16.75
2023-11-01,udupi,6.53
2023-11-02,udupi,6.79
2023-11-03,udupi,9.7
2023-11-04,udupi,12.52
2023-11-05,udupi,36.73
2023-11-06,udupi,18.83
2023-11-07,udupi,6.25
2023-11-08,udupi,19.43
2023-11-09,udupi,8.25
2023-11-10,udupi,12.56
2023-11-11,udupi,0.02
2023-11-12,udupi,0.0
2023-11-13,udupi,1.36
2023-11-14,udupi,0.0
2023-11-15,udupi,0.0
2023-11-16,udupi,0.0
2023-11-17,udupi,0.1
2023-11-18,udupi,1.09
2023-11-19,udupi,0.49
2023-11-20,udupi,0.02
2023-11-21,udupi,0.07
2023-11-22,udupi,2.38
2023-11-23,udupi,1.32
2023-11-24,udupi,9.29
2023-11-25,udupi,2.17
2023-11-26,udupi,2.28
2023-11-27,udupi,0.06
2023-11-28,udupi,0.18
2023-11-29,udupi,0.68
2023-11-30,udupi,0.96
2023-12-01,udupi,2.35
2023-12-02,udupi,0.09
2023-12-03,udupi,0.1
2023-12-04,udupi,3.77
2023-12-05,udupi,2.25
2023-12-06,udupi,0.09
2023-12-07,udupi,0.0
2023-12-08,udupi,0.09
2023-12-09,udupi,4.52
2023-12-10,udupi,5.23
2023-12-11,udupi,2.12
2023-12-12,udupi,0.98
2023-12-13,udupi,0.3
2023-12-14,udupi,0.01
2023-12-15,udupi,0.16
2023-12-16,udupi,0.1
2023-12-17,udupi,0.27
2023-12-18,udupi,0.34
2023-12-19,udupi,0.0
2023-12-20,udupi,0.0
2023-12-21,udupi,0.0
2023-12-22,udupi,0.0
2023-12-23,udupi,0.06
2023-12-24,udupi,0.01
2023-12-25,udupi,0.0
2023-12-26,udupi,0.0
2023-12-27,udupi,0.0
2023-12-28,udupi,0.0
2023-12-29,udupi,0.0
2023-12-30,udupi,0.0
2023-12-31,udupi,0.01
2024-01-01,udupi,0.02
2024-01-02,udupi,0.22
2024-01-03,udupi,3.51
2024-01-04,udupi,7.97
2024-01-05,udupi,0.38
2024-01-06,udupi,1.22
2024-01-07,udupi,0.45
2024-01-08,udupi,3.61
2024-01-09,udupi,2.65
2024-01-10,udupi,0.0
2024-01-11,udupi,0.0
2024-01-12,udupi,0.0
2024-01-13,udupi,0.0
2024-01-14,udupi,0.0
2024-01-15,udupi,0.0
2024-01-16,udupi,0.01
2024-01-17,udupi,0.05
2024-01-18,udupi,0.14
2024-01-19,udupi,0.0
2024-01-20,udupi,0.05
2024-01-21,udupi,0.0
2024-01-22,udupi,0.0
2024-01-23,udupi,0.0
2024-01-24,udupi,0.0
2024-01-25,udupi,0.0
2024-01-26,udupi,0.0
2024-01-27,udupi,0.0
2024-01-28,udupi,0.0
2024-01-29,udupi,0.0
2024-01-30,udupi,0.0
2024-01-31,udupi,0.0
2024-02-01,udupi,0.0
2024-02-02,udupi,0.0
2024-02-03,udupi,0.0
2024-02-04,udupi,0.01
2024-02-05,udupi,0.0
2024-02-06,udupi,0.0
2024-02-07,udupi,0.0
2024-02-08,udupi,0.02
2024-02-09,udupi,0.0
2024-02-10,udupi,0.06
2024-02-11,udupi,0.0
2024-02-12,udupi,0.0
2024-02-13,udupi,0.0
2024-02-14,udupi,0.0
2024-02-15,udupi,0.0
2024-02-16,udupi,0.0
2024-02-17,udupi,0.0
2024-02-18,udupi,0.01
2024-02-19,udupi,0.01
2024-02-20,udupi,0.0
2024-02-21,udupi,0.0
2024-02-22,udupi,0.0
2024-02-23,udupi,0.0
2024-02-24,udupi,0.03
2024-02-25,udupi,0.0
2024-02-26,udupi,0.0
2024-02-27,udupi,0.0
2024-02-28,udupi,0.0
2024-02-29,udupi,0.08
2024-03-01,udupi,0.02
2024-03-02,udupi,0.2
2024-03-03,udupi,0.03
2024-03-04,udupi,0.0
2024-03-05,udupi,0.0
2024-03-06,udupi,0.0
2024-03-07,udupi,0.0
2024-03-08,udupi,0.0
2024-03-09,udupi,0.0
2024-03-10,udupi,0.0
2024-03-11,udupi,0.14
2024-03-12,udupi,0.0
2024-03-13,udupi,0.0
2024-03-14,udupi,0.0
2024-03-15,udupi,0.0
2024-03-16,udupi,0.0
2024-03-17,udupi,0.04
2024-03-18,udupi,0.0
2024-03-19,udupi,0.0
2024-03-20,udupi,0.0
2024-03-21,udupi,0.67
2024-03-22,udupi,1.39
2024-03-23,udupi,0.37
2024-03-24,udupi,0.0
2024-03-25,udupi,0.04
2024-03-26,udupi,0.09
2024-03-27,udupi,0.07
2024-03-28,udupi,0.22
2024-03-29,udupi,0.1
2024-03-30,udupi,0.04
2024-03-31,udupi,0.14
2024-04-01,udupi,0.05
2024-04-02,udupi,0.09
2024-04-03,udupi,0.09
2024-04-04,udupi,0.0
2024-04-05,udupi,0.07
2024-04-06,udupi,0.02
2024-04-07,udupi,0.14
2024-04-08,udupi,0.02
2024-04-09,udupi,0.11
2024-04-10,udupi,0.04
2024-04-11,udupi,0.29
2024-04-12,udupi,0.89
2024-04-13,udupi,1.98
2024-04-14,udupi,0.15
2024-04-15,udupi,0.04
2024-04-16,udupi,0.0
2024-04-17,udupi,0.12
2024-04-18,udupi,0.14
2024-04-19,udupi,7.51
2024-04-20,udupi,13.41
2024-04-21,udupi,0.14
2024-04-22,udupi,0.1
2024-04-23,udupi,0.19
2024-04-24,udupi,0.74
2024-04-25,udupi,0.1
2024-04-26,udupi,0.04
2024-04-27,udupi,0.07
2024-04-28,udupi,0.01
2024-04-29,udupi,0.01
2024-04-30,udupi,0.34
2024-05-01,udupi,0.33
2024-05-02,udupi,0.0
2024-05-03,udupi,0.0
2024-05-04,udupi,0.0
2024-05-05,udupi,0.04
2024-05-06,udupi,0.43
2024-05-07,udupi,0.56
2024-05-08,udupi,0.09
2024-05-09,udupi,0.08
2024-05-10,udupi,0.54
2024-05-11,udupi,2.95
2024-05-12,udupi,9.31
2024-05-13,udupi,11.4
2024-05-14,udupi,4.31
2024-05-15,udupi,10.47
2024-05-16,udupi,5.63
2024-05-17,udupi,10.07
2024-05-18,udupi,11.65
2024-05-19,udupi,19.83
2024-05-20,udupi,27.57
2024-05-21,udupi,25.78
2024-05-22,udupi,33.01
2024-05-23,udupi,30.34
2024-05-24,udupi,20.37
2024-05-25,udupi,4.98
2024-05-26,udupi,1.18
2024-05-27,udupi,1.48
2024-05-28,udupi,11.78
2024-05-29,udupi,4.48
2024-05-30,udupi,12.56
2024-05-31,udupi,4.56
2024-06-01,udupi,86.94
2024-06-02,udupi,19.46
2024-06-03,udupi,35.64
2024-06-04,udupi,14.44
2024-06-05,udupi,24.45
2024-06-06,udupi,88.46
2024-06-07,udupi,73.13
2024-06-08,udupi,68.16
2024-06-09,udupi,28.41
2024-06-10,udupi,88.41
2024-06-11,udupi,50.47
2024-06-12,udupi,36.38
2024-06-13,udupi,23.11
2024-06-14,udupi,7.92
2024-06-15,udupi,9.13
2024-06-16,udupi,8.77
2024-06-17,udupi,18.92
2024-06-18,udupi,15.29
2024-06-19,udupi,12.75
2024-06-20,udupi,4.44
2024-06-21,udupi,20.56
2024-06-22,udupi,34.96
2024-06-23,udupi,28.17
2024-06-24,udupi,31.77
2024-06-25,udupi,34.79
2024-06-26,udupi,82.47
2024-06-27,udupi,32.74
2024-06-28,udupi,7.54
2024-06-29,udupi,23.08
2024-06-30,udupi,206.85
2024-07-01,udupi,35.23
2024-07-02,udupi,9.46
2024-07-03,udupi,107.06
2024-07-04,udupi,17.36
2024-07-05,udupi,73.08
2024-07-06,udupi,40.16
2024-07-07,udupi,27.18
2024-07-08,udupi,54.65
2024-07-09,udupi,26.89
2024-07-10,udupi,165.86
2024-07-11,udupi,22.6
2024-07-12,udupi,71.69
2024-07-13,udupi,37.86
2024-07-14,udupi,37.24
2024-07-15,udupi,112.25
2024-07-16,udupi,66.5
2024-07-17,udupi,124.49
2024-07-18,udupi,151.65
2024-07-19,udupi,82.14
2024-07-20,udupi,23.12
2024-07-21,udupi,32.4
2024-07-22,udupi,12.79
2024-07-23,udupi,34.36
2024-07-24,udupi,46.67
2024-07-25,udupi,90.83
2024-07-26,udupi,138.38
2024-07-27,udupi,4.8
2024-07-28,udupi,10.8
2024-07-29,udupi,34.06
2024-07-30,udupi,113.73
2024-07-31,udupi,48.3
2024-08-01,udupi,95.42
2024-08-02,udupi,92.58
2024-08-03,udupi,34.22
2024-08-04,udupi,11.93
2024-08-05,udupi,32.18
2024-08-06,udupi,115.33
2024-08-07,udupi,25.9
2024-08-08,udupi,9.41
2024-08-09,udupi,7.9
2024-08-10,udupi,5.4
2024-08-11,udupi,1.03
2024-08-12,udupi,2.73
2024-08-13,udupi,26.36
2024-08-14,udupi,17.83
2024-08-15,udupi,19.94
2024-08-16,udupi,25.48
2024-08-17,udupi,25.83
2024-08-18,udupi,14.65
2024-08-19,udupi,34.07
2024-08-20,udupi,39.78
2024-08-21,udupi,76.47
2024-08-22,udupi,17.02
2024-08-23,udupi,18.43
2024-08-24,udupi,25.21
2024-08-25,udupi,24.36
2024-08-26,udupi,22.46
2024-08-27,udupi,15.8
2024-08-28,udupi,21.61
2024-08-29,udupi,22.23
2024-08-30,udupi,18.86
2024-08-31,udupi,25.78
2024-09-01,udupi,19.3
2024-09-02,udupi,13.51
2024-09-03,udupi,4.5
2024-09-04,udupi,3.94
2024-09-05,udupi,6.86
2024-09-06,udupi,4.2
2024-09-07,udupi,4.86
2024-09-08,udupi,27.13
2024-09-09,udupi,11.61
2024-09-10,udupi,5.91
2024-09-11,udupi,7.54
2024-09-12,udupi,3.96
2024-09-13,udupi,3.58
2024-09-14,udupi,3.01
2024-09-15,udupi,2.36
2024-09-16,udupi,1.76
2024-09-17,udupi,1.1
2024-09-18,udupi,1.26
2024-09-19,udupi,0.7
2024-09-20,udupi,1.6
2024-09-21,udupi,0.98
2024-09-22,udupi,2.97
2024-09-23,udupi,70.99
2024-09-24,udupi,69.7
2024-09-25,udupi,14.98
2024-09-26,udupi,4.38
2024-09-27,udupi,4.9
2024-09-28,udupi,2.82
2024-09-29,udupi,17.09
2024-09-30,udupi,22.05
2024-10-01,udupi,8.5
2024-10-02,udupi,4.8
2024-10-03,udupi,4.88
2024-10-04,udupi,3.16
2024-10-05,udupi,5.24
2024-10-06,udupi,16.46
2024-10-07,udupi,26.52
2024-10-08,udupi,13.67
2024-10-09,udupi,18.58
2024-10-10,udupi,12.84
2024-10-11,udupi,11.77
2024-10-12,udupi,18.08
2024-10-13,udupi,12.86
2024-10-14,udupi,10.33
2024-10-15,udupi,33.21
2024-10-16,udupi,11.53
2024-10-17,udupi,7.82
2024-10-18,udupi,2.08
2024-10-19,udupi,2.63
2024-10-20,udupi,15.25
2024-10-21,udupi,10.23
2024-10-22,udupi,2.4
2024-10-23,udupi,10.51
2024-10-24,udupi,2.35
2024-10-25,udupi,0.74
2024-10-26,udupi,0.81
2024-10-27,udupi,0.96
2024-10-28,udupi,2.26
2024-10-29,udupi,0.7
2024-10-30,udupi,0.24
2024-10-31,udupi,12.77
2024-11-01,udupi,7.22
2024-11-02,udupi,1.39
2024-11-03,udupi,5.04
2024-11-04,udupi,5.36
2024-11-05,udupi,1.51
2024-11-06,udupi,0.0
2024-11-07,udupi,0.0
2024-11-08,udupi,0.55
2024-11-09,udupi,0.16
2024-11-10,udupi,0.0
2024-11-11,udupi,0.02
2024-11-12,udupi,0.04
2024-11-13,udupi,2.88
2024-11-14,udupi,5.65
2024-11-15,udupi,3.31
2024-11-16,udupi,1.11
2024-11-17,udupi,1.85
2024-11-18,udupi,0.03
2024-11-19,udupi,0.06
2024-11-20,udupi,0.0
2024-11-21,udupi,0.01
2024-11-22,udupi,0.0
2024-11-23,udupi,0.0
2024-11-24,udupi,0.0
2024-11-25,udupi,0.19
2024-11-26,udupi,0.19
2024-11-27,udupi,3.98
2024-11-28,udupi,0.02
2024-11-29,udupi,0.0
2024-11-30,udupi,0.62
2024-12-01,udupi,0.35
2024-12-02,udupi,81.16
2024-12-03,udupi,8.25
2024-12-04,udupi,0.74
2024-12-05,udupi,3.93
2024-12-06,udupi,0.87
2024-12-07,udupi,1.45
2024-12-08,udupi,1.66
2024-12-09,udupi,2.99
2024-12-10,udupi,0.36
2024-12-11,udupi,0.0
2024-12-12,udupi,0.22
2024-12-13,udupi,1.04
2024-12-14,udupi,0.01
2024-12-15,udupi,0.0
2024-12-16,udupi,0.0
2024-12-17,udupi,0.0
2024-12-18,udupi,0.0
2024-12-19,udupi,0.02
2024-12-20,udupi,0.08
2024-12-21,udupi,0.29
2024-12-22,udupi,0.46
2024-12-23,udupi,0.37
2024-12-24,udupi,0.58
2024-12-25,udupi,0.08
2024-12-26,udupi,0.05
2024-12-27,udupi,1.39
2024-12-28,udupi,0.01
2024-12-29,udupi,0.0
2024-12-30,udupi,0.0
2024-12-31,udupi,0.0
2025-01-01,udupi,0.0
2025-01-02,udupi,0.01
2025-01-03,udupi,0.0
2025-01-04,udupi,0.0
2025-01-05,udupi,0.0
2025-01-06,udupi,0.0
2025-01-07,udupi,0.0
2025-01-08,udupi,0.0
2025-01-09,udupi,0.0
2025-01-10,udupi,0.0
2025-01-11,udupi,0.0
2025-01-12,udupi,0.03
2025-01-13,udupi,0.01
2025-01-14,udupi,0.79
2025-01-15,udupi,0.0
2025-01-16,udupi,0.0
2025-01-17,udupi,0.0
2025-01-18,udupi,0.0
2025-01-19,udupi,0.1
2025-01-20,udupi,0.0
2025-01-21,udupi,0.0
2025-01-22,udupi,0.2
2025-01-23,udupi,0.0
2025-01-24,udupi,0.02
2025-01-25,udupi,0.0
2025-01-26,udupi,0.0
2025-01-27,udupi,0.0
2025-01-28,udupi,0.0
2025-01-29,udupi,0.0
2025-01-30,udupi,0.0
2025-01-31,udupi,0.06
2025-02-01,udupi,0.0
2025-02-02,udupi,0.0
2025-02-03,udupi,0.01
2025-02-04,udupi,0.01
2025-02-05,udupi,0.0
2025-02-06,udupi,0.36
2025-02-07,udupi,0.0
2025-02-08,udupi,0.09
2025-02-09,udupi,0.01
2025-02-10,udupi,0.01
2025-02-11,udupi,0.0
2025-02-12,udupi,0.0
2025-02-13,udupi,0.0
2025-02-14,udupi,0.02
2025-02-15,udupi,0.03
2025-02-16,udupi,0.0
2025-02-17,udupi,0.04
2025-02-18,udupi,0.23
2025-02-19,udupi,0.13
2025-02-20,udupi,0.29
2025-02-21,udupi,0.69
2025-02-22,udupi,1.08
2025-02-23,udupi,0.23
2025-02-24,udupi,0.02
2025-02-25,udupi,0.0
2025-02-26,udupi,0.01
2025-02-27,udupi,0.48
2025-02-28,udupi,0.05
2025-03-01,udupi,0.0
2025-03-02,udupi,0.31
2025-03-03,udupi,1.06
2025-03-04,udupi,1.73
2025-03-05,udupi,0.25
2025-03-06,udupi,0.03
2025-03-07,udupi,0.07
2025-03-08,udupi,0.02
2025-03-09,udupi,0.01
2025-03-10,udupi,0.0
2025-03-11,udupi,0.0
2025-03-12,udupi,6.66
2025-03-13,udupi,0.44
2025-03-14,udupi,0.4
2025-03-15,udupi,0.21
2025-03-16,udupi,0.18
2025-03-17,udupi,0.08
2025-03-18,udupi,0.33
2025-03-19,udupi,0.96
2025-03-20,udupi,0.86
2025-03-21,udupi,0.0
2025-03-22,udupi,0.0
2025-03-23,udupi,0.13
2025-03-24,udupi,0.0
2025-03-25,udupi,2.31
2025-03-26,udupi,4.69
2025-03-27,udupi,0.59
2025-03-28,udupi,0.12
2025-03-29,udupi,0.07
2025-03-30,udupi,0.11
2025-03-31,udupi,0.06
2025-04-01,udupi,0.14
2025-04-02,udupi,2.94
2025-04-03,udupi,4.18
2025-04-04,udupi,3.06
2025-04-05,udupi,10.51
2025-04-06,udupi,1.45
2025-04-07,udupi,0.44
2025-04-08,udupi,1.2
2025-04-09,udupi,5.11
2025-04-10,udupi,2.26
2025-04-11,udupi,2.23
2025-04-12,udupi,3.34
2025-04-13,udupi,0.85
2025-04-14,udupi,0.25
2025-04-15,udupi,0.09
2025-04-16,udupi,0.22
2025-04-17,udupi,0.06
2025-04-18,udupi,0.15
2025-04-19,udupi,0.13
2025-04-20,udupi,7.67
2025-04-21,udupi,4.03
2025-04-22,udupi,2.01
2025-04-23,udupi,3.26
2025-04-24,udupi,1.52
2025-04-25,udupi,1.51
2025-04-26,udupi,20.47
2025-04-27,udupi,17.46
2025-04-28,udupi,6.36
2025-04-29,udupi,2.83
2025-04-30,udupi,3.36
2025-05-01,udupi,0.96
2025-05-02,udupi,0.1
2025-05-03,udupi,0.31
2025-05-04,udupi,0.38
2025-05-05,udupi,0.23
2025-05-06,udupi,0.25
2025-05-07,udupi,1.39
2025-05-08,udupi,0.13
2025-05-09,udupi,0.36
2025-05-10,udupi,1.27
2025-05-11,udupi,2.39
2025-05-12,udupi,6.37
2025-05-13,udupi,9.34
2025-05-14,udupi,6.93
2025-05-15,udupi,4.53
2025-05-16,udupi,5.97
2025-05-17,udupi,7.83
2025-05-18,udupi,10.48
2025-05-19,udupi,85.34
2025-05-20,udupi,170.53
2025-05-21,udupi,14.85
2025-05-22,udupi,4.7
2025-05-23,udupi,29.8
2025-05-24,udupi,73.22
2025-05-25,udupi,48.43
2025-05-26,udupi,29.54
2025-05-27,udupi,27.78
2025-05-28,udupi,69.82
2025-05-29,udupi,115.95
2025-05-30,udupi,25.59
2025-05-31,udupi,3.05
2025-06-01,udupi,4.1
2025-06-02,udupi,17.61
2025-06-03,udupi,4.98
2025-06-04,udupi,2.49
2025-06-05,udupi,0.7
2025-06-06,udupi,0.8
2025-06-07,udupi,1.34
2025-06-08,udupi,31.71
2025-06-09,udupi,2.34
2025-06-10,udupi,20.43
2025-06-11,udupi,42.46
2025-06-12,udupi,75.72
2025-06-13,udupi,71.0
2025-06-14,udupi,105.22
2025-06-15,udupi,90.7
2025-06-16,udupi,69.25
2025-06-17,udupi,180.86
2025-06-18,udupi,10.1
2025-06-19,udupi,5.58
2025-06-20,udupi,16.35
2025-06-21,udupi,12.15
2025-06-22,udupi,20.43
2025-06-23,udupi,42.72
2025-06-24,udupi,66.67
2025-06-25,udupi,33.75
2025-06-26,udupi,101.85
2025-06-27,udupi,12.31
